,COU,Country,SOURCE,Source,SERIES,Series,TIME,Year,Unit Code_union,Unit_union,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value_union,Flag Codes,Flags,Unnamed: 0,MEASURE,Age group,Unit Code_gini_cpi,Unit_gini_cpi,Value_gini_cpi
8304,EST,Estonia,ADM,Administrative data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,61690,CPI2015,Total population,IDX,Index,97.87996
8305,EST,Estonia,ADM,Administrative data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,61940,CPI2015,Working age population: 18-65,IDX,Index,97.87996
8306,EST,Estonia,ADM,Administrative data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,62181,CPI2015,Retirement age population: above 65,IDX,Index,97.87996
8307,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2012,2012,PC,Percentage,0,Units,,,6.1,,,22485,GINI,Total population,0_TO_1,0-1 scale,0.326
8308,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2012,2012,PC,Percentage,0,Units,,,6.1,,,22501,CPI2010,Total population,IDX,Index,109.1112623
8309,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2012,2012,PC,Percentage,0,Units,,,6.1,,,37423,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.324
8310,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2012,2012,PC,Percentage,0,Units,,,6.1,,,37439,CPI2010,Working age population: 18-65,IDX,Index,109.1112623
8311,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2012,2012,PC,Percentage,0,Units,,,6.1,,,49514,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.252
8312,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2012,2012,PC,Percentage,0,Units,,,6.1,,,49530,CPI2010,Retirement age population: above 65,IDX,Index,109.1112623
8313,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2012,2012,PC,Percentage,0,Units,,,6.1,,,61690,CPI2015,Total population,IDX,Index,97.87996
8314,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2012,2012,PC,Percentage,0,Units,,,6.1,,,61940,CPI2015,Working age population: 18-65,IDX,Index,97.87996
8315,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2012,2012,PC,Percentage,0,Units,,,6.1,,,62181,CPI2015,Retirement age population: above 65,IDX,Index,97.87996
8316,EST,Estonia,SVY,Survey data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,22485,GINI,Total population,0_TO_1,0-1 scale,0.326
8317,EST,Estonia,SVY,Survey data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,22501,CPI2010,Total population,IDX,Index,109.1112623
8318,EST,Estonia,SVY,Survey data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,37423,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.324
8319,EST,Estonia,SVY,Survey data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,37439,CPI2010,Working age population: 18-65,IDX,Index,109.1112623
8320,EST,Estonia,SVY,Survey data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,49514,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.252
8321,EST,Estonia,SVY,Survey data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,49530,CPI2010,Retirement age population: above 65,IDX,Index,109.1112623
8322,EST,Estonia,SVY,Survey data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,61690,CPI2015,Total population,IDX,Index,97.87996
8323,EST,Estonia,SVY,Survey data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,61940,CPI2015,Working age population: 18-65,IDX,Index,97.87996
8324,EST,Estonia,SVY,Survey data,EEM,Employees,2012,2012,NBR,Number,3,Thousands,,,560.0,,,62181,CPI2015,Retirement age population: above 65,IDX,Index,97.87996
8325,EST,Estonia,ADM,Administrative data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,22485,GINI,Total population,0_TO_1,0-1 scale,0.326
8326,EST,Estonia,ADM,Administrative data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,22501,CPI2010,Total population,IDX,Index,109.1112623
8327,EST,Estonia,ADM,Administrative data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,37423,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.324
8328,EST,Estonia,ADM,Administrative data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,37439,CPI2010,Working age population: 18-65,IDX,Index,109.1112623
8329,EST,Estonia,ADM,Administrative data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,49514,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.252
8330,EST,Estonia,ADM,Administrative data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,49530,CPI2010,Retirement age population: above 65,IDX,Index,109.1112623
8331,EST,Estonia,ADM,Administrative data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,61690,CPI2015,Total population,IDX,Index,97.87996
8332,EST,Estonia,ADM,Administrative data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,61940,CPI2015,Working age population: 18-65,IDX,Index,97.87996
8333,EST,Estonia,ADM,Administrative data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,62181,CPI2015,Retirement age population: above 65,IDX,Index,97.87996
8334,EST,Estonia,SVY,Survey data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,22485,GINI,Total population,0_TO_1,0-1 scale,0.326
8335,EST,Estonia,SVY,Survey data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,22501,CPI2010,Total population,IDX,Index,109.1112623
8336,EST,Estonia,SVY,Survey data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,37423,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.324
8337,EST,Estonia,SVY,Survey data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,37439,CPI2010,Working age population: 18-65,IDX,Index,109.1112623
8338,EST,Estonia,SVY,Survey data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,49514,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.252
8339,EST,Estonia,SVY,Survey data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,49530,CPI2010,Retirement age population: above 65,IDX,Index,109.1112623
8340,EST,Estonia,SVY,Survey data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,61690,CPI2015,Total population,IDX,Index,97.87996
8341,EST,Estonia,SVY,Survey data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,61940,CPI2015,Working age population: 18-65,IDX,Index,97.87996
8342,EST,Estonia,SVY,Survey data,TUM,Union members,2012,2012,NBR,Number,3,Thousands,,,34.0,,,62181,CPI2015,Retirement age population: above 65,IDX,Index,97.87996
8343,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,22471,GINI,Total population,0_TO_1,0-1 scale,0.35600000000000004
8344,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,22486,GINI,Total population,0_TO_1,0-1 scale,0.355
8345,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,22487,CPI2010,Total population,IDX,Index,112.1451987
8346,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,22502,CPI2010,Total population,IDX,Index,112.1451987
8347,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,37409,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.35200000000000004
8348,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,37424,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.353
8349,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,37425,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8350,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,37440,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8351,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,49500,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.268
8352,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,49515,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.264
8353,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,49516,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8354,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,49531,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8355,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,61691,CPI2015,Total population,IDX,Index,100.6016
8356,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,61941,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8357,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,62182,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8358,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,62846,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8359,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,62897,CPI2015,Total population,IDX,Index,100.6016
8360,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.6,,,63345,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8361,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,22471,GINI,Total population,0_TO_1,0-1 scale,0.35600000000000004
8362,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,22486,GINI,Total population,0_TO_1,0-1 scale,0.355
8363,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,22487,CPI2010,Total population,IDX,Index,112.1451987
8364,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,22502,CPI2010,Total population,IDX,Index,112.1451987
8365,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,37409,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.35200000000000004
8366,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,37424,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.353
8367,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,37425,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8368,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,37440,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8369,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,49500,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.268
8370,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,49515,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.264
8371,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,49516,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8372,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,49531,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8373,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,61691,CPI2015,Total population,IDX,Index,100.6016
8374,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,61941,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8375,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,62182,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8376,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,62846,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8377,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,62897,CPI2015,Total population,IDX,Index,100.6016
8378,EST,Estonia,ADM,Administrative data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,63345,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8379,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,22471,GINI,Total population,0_TO_1,0-1 scale,0.35600000000000004
8380,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,22486,GINI,Total population,0_TO_1,0-1 scale,0.355
8381,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,22487,CPI2010,Total population,IDX,Index,112.1451987
8382,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,22502,CPI2010,Total population,IDX,Index,112.1451987
8383,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,37409,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.35200000000000004
8384,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,37424,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.353
8385,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,37425,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8386,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,37440,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8387,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,49500,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.268
8388,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,49515,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.264
8389,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,49516,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8390,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,49531,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8391,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,61691,CPI2015,Total population,IDX,Index,100.6016
8392,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,61941,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8393,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,62182,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8394,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,62846,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8395,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,62897,CPI2015,Total population,IDX,Index,100.6016
8396,EST,Estonia,ADM,Administrative data,TUD,Trade union  density,2013,2013,PC,Percentage,0,Units,,,5.7,,,63345,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8397,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,22471,GINI,Total population,0_TO_1,0-1 scale,0.35600000000000004
8398,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,22486,GINI,Total population,0_TO_1,0-1 scale,0.355
8399,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,22487,CPI2010,Total population,IDX,Index,112.1451987
8400,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,22502,CPI2010,Total population,IDX,Index,112.1451987
8401,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,37409,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.35200000000000004
8402,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,37424,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.353
8403,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,37425,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8404,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,37440,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8405,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,49500,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.268
8406,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,49515,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.264
8407,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,49516,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8408,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,49531,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8409,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,61691,CPI2015,Total population,IDX,Index,100.6016
8410,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,61941,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8411,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,62182,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8412,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,62846,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8413,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,62897,CPI2015,Total population,IDX,Index,100.6016
8414,EST,Estonia,SVY,Survey data,EEM,Employees,2013,2013,NBR,Number,3,Thousands,,,565.0,,,63345,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8415,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,22471,GINI,Total population,0_TO_1,0-1 scale,0.35600000000000004
8416,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,22486,GINI,Total population,0_TO_1,0-1 scale,0.355
8417,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,22487,CPI2010,Total population,IDX,Index,112.1451987
8418,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,22502,CPI2010,Total population,IDX,Index,112.1451987
8419,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,37409,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.35200000000000004
8420,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,37424,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.353
8421,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,37425,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8422,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,37440,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8423,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,49500,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.268
8424,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,49515,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.264
8425,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,49516,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8426,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,49531,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8427,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,61691,CPI2015,Total population,IDX,Index,100.6016
8428,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,61941,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8429,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,62182,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8430,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,62846,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8431,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,62897,CPI2015,Total population,IDX,Index,100.6016
8432,EST,Estonia,ADM,Administrative data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,63345,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8433,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,22471,GINI,Total population,0_TO_1,0-1 scale,0.35600000000000004
8434,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,22486,GINI,Total population,0_TO_1,0-1 scale,0.355
8435,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,22487,CPI2010,Total population,IDX,Index,112.1451987
8436,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,22502,CPI2010,Total population,IDX,Index,112.1451987
8437,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,37409,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.35200000000000004
8438,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,37424,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.353
8439,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,37425,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8440,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,37440,CPI2010,Working age population: 18-65,IDX,Index,112.1451987
8441,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,49500,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.268
8442,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,49515,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.264
8443,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,49516,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8444,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,49531,CPI2010,Retirement age population: above 65,IDX,Index,112.1451987
8445,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,61691,CPI2015,Total population,IDX,Index,100.6016
8446,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,61941,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8447,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,62182,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8448,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,62846,CPI2015,Retirement age population: above 65,IDX,Index,100.6016
8449,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,62897,CPI2015,Total population,IDX,Index,100.6016
8450,EST,Estonia,SVY,Survey data,TUM,Union members,2013,2013,NBR,Number,3,Thousands,,,32.0,,,63345,CPI2015,Working age population: 18-65,IDX,Index,100.6016
8451,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,5.3,,,22472,GINI,Total population,0_TO_1,0-1 scale,0.34600000000000003
8452,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,5.3,,,22488,CPI2010,Total population,IDX,Index,112.0261439
8453,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,5.3,,,37410,GINI,Working age population: 18-65,0_TO_1,0-1 scale,0.338
8454,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,5.3,,,37426,CPI2010,Working age population: 18-65,IDX,Index,112.0261439
8455,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,5.3,,,49501,GINI,Retirement age population: above 65,0_TO_1,0-1 scale,0.273
8456,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,5.3,,,49517,CPI2010,Retirement age population: above 65,IDX,Index,112.0261439
8457,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,5.3,,,62847,CPI2015,Retirement age population: above 65,IDX,Index,100.4948
8458,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,5.3,,,62898,CPI2015,Total population,IDX,Index,100.4948
8459,EST,Estonia,SVY,Survey data,TUD,Trade union  density,2014,2014,PC,Percentage,0,Units,,,5.3,,,63346,CPI2015,Working age population: 18-65,IDX,Index,100.4948
